,sentences
2530,['awesom']
2531,['know']
2532,"['meta', 'virtual', 'realiti']"
2533,['emerg']
2534,"['burg', 'today', 'said', 'take', 'time']"
2535,"['awesom', 'discuss']"
2536,['great']
2537,"['mario', 'stefan', 'research', 'round', 'hill']"
2538,"['anoth', 'awesom', 'episod', 'meta', 'outlook', 'metavers']"
2539,"['meta', 'emerg', 'next', 'technolog', 'platform', 'attract', 'onlin', 'game', 'maker', 'social', 'network', 'plenti', 'invest']"
2540,"['share', 'lot', 'hype', 'surround', 'meta', 'also', 'lot', 'substanc', 'develop', 'excit', 'trend']"
2541,"['podcast', 'seri', 'meta', 'brought', 'bloomberg', 'intellig']"
2542,"['break', 'biggest', 'develop', 'bring', 'interest', 'mind', 'build', 'invest', 'experienc', 'meta']"
2543,['alright']
2544,['everyon']
2545,"['welcom', 'back', 'podcast', 'host', 'bloomberg', 'intellig', 'senior', 'analyst', 'matthew', 'young', 'founder', 'super', 'social']"
2546,"['last', 'episod', 'year', 'would', 'known', 'start', 'twenti', 'twenti', 'meta', 'go', 'becom', 'phenomena', 'term', 'everyon', 'talk', 'almost', 'hundr', 'twenti', 'refer', 'four', 'earn', 'call', 'mention', 'publicli', 'trade', 'compani']"
2547,"['realli', 'phenomen', 'journey', 'know', 'inspir', 'mani', 'thought', 'leader', 'anywher', 'matthew', 'bowl', 'mani', 'mani', 'other', 'start', 'thought', 'leader', 'space']"
2548,"['know', 'matthew', 'fortun', 'great', 'group', 'guest', 'first', 'seven', 'episod', 'realli', 'proud', 'hope', 'audienc', 'gain', 'insight', 'wisdom', 'thought', 'provok', 'idea', 'perspect', 'today', 'head']"
2549,"['excit', 'kind', 'recap', 'twenti', 'twenti']"
2550,"['podcast', 'episod', 'give', 'teas', 'look', 'twenti', 'twenti', 'back', 'episod', 'twenti', 'twenti', 'matthew', 'hell', 'year']"
2551,"['realli', 'excit', 'last']"
2552,"['quit', 'year']"
2553,"['mean', 'feel', 'like', 'start', 'year', 'know', 'involv']"
2554,"['know', 'know', 'tri', 'understand', 'wrap', 'head', 'around', 'concept', 'meta', 'invest', 'implic']"
2555,"['felt', 'like', 'yell', 'echo', 'chamber', 'long', 'felt', 'like', 'care']"
2556,"['sudden', 'quickli', 'everyon', 'care', 'reason']"
2557,"['know', 'quit', 'trip', 'quit', 'shift', 'know', 'expect', 'sentiment', 'misunderstand', 'misunderstand', 'meta']"
2558,"['definit', 'good', 'time', 'look', 'back', 'good', 'time', 'look', 'forward']"
2559,"['hundr', 'percent', 'hundr', 'percent']"
2560,"['know', 'phenomen', 'know', 'kick', 'podcast', 'bring', 'guest', 'restart', 'unpack', 'mean', 'investor', 'privat', 'investor', 'public', 'investor', 'mean', 'brand', 'compani', 'entrepreneur', 'creator', 'mean', 'futur', 'human', 'human', 'behavior', 'mean', 'differ', 'demograph', 'kid', 'grown', 'elderli']"
2561,"['mani', 'thing', 'think', 'evolv', 'becom', 'extens', 'internet', 'mani', 'around', 'world', 'past', 'twenti', 'five', 'thirti', 'year']"
2562,"['matthew', 'bring', 'bring', 'back', 'first', 'question', 'seek', 'answer', 'everi', 'episod', 'know', 'start', 'first', 'episod']"
2563,"['definit', 'definit', 'meta', 'chang', 'evolv', 'twenti', 'twenti']"
2564,"['base', 'convers', 'shape', 'definit', 'meta']"
2565,"['think', 'nuanc', 'abl', 'coher', 'defin', 'broad', 'concept', 'know', 'begin', 'troubl', 'use', 'kinda', 'talk', 'meta', 'qualit', 'know', 'talk', 'mark', 'petit', 'epic', 'game', 'other', 'like', 'craig', 'roadblock', 'even', 'know', 'spoke', 'yeast']"
2566,"['right', 'know', 'defin', 'meta', 'internet', 'enabl', 'real', 'time', 'three']"
2567,"['last', 'earn', 'call', 'heard', 'uniti', 'john', 'talk', 'know', 'today', 'percent', 'internet', 'enabl', 'real', 'time', 'three', 'softwar']"
2568,"['year', 'think', 'fifti', 'percent', 'meta']"
2569,"['think', 'coher', 'definit', 'meta', 'heard', 'kind', 'stuck', 'last', 'sever', 'month', 'even', 'cours', 'year']"
2570,"['know', 'think', 'point', 'made', 'know', 'alongsid', 'meta', 'versu', 'think', 'particularli', 'compani', 'tie', 'concept', 'meta', 'headset', 'virtual', 'realiti', 'goggl']"
2571,"['especi', 'import', 'individu', 'devic', 'especi', 'headset']"
2572,"['meta', 'internet']"
2573,"['insan', 'broad', 'definit', 'know']"
2574,"['devic', 'agnost']"
2575,"['access', 'agnost']"
2576,"['think', 'import', 'point', 'know', 'refin', 'definit', 'well']"
2577,"['hundr', 'percent']"
2578,"['total', 'echo', 'say']"
2579,"['know', 'vintag', 'point', 'know', 'jump', 'intend']"
2580,"['year', 'half', 'year']"
2581,"['know', 'start', 'super', 'social', 'around', 'twenti', 'twenti', 'rememb', 'fascin', 'piec', 'matthew', 'bowl', 'wrote', 'know', 'person', 'gonna', 'build']"
2583,"['larg', 'extent', 'laid', 'foundat', 'earlier', 'think', 'realli', 'realiz', 'talk', 'frontier', 'think', 'abundantli', 'alreadi', 'point', 'time', 'year', 'half', 'meta', 'go', 'reimagin', 'life', 'virtual', 'space']"
2584,"['incred', 'profound', 'human', 'behavior', 'impact', 'internet']"
2585,"['incred', 'reward', 'compani', 'creator', 'abl', 'build', 'applic', 'technolog', 'billion', 'peopl', 'interact', 'around', 'world']"
2586,"['think', 'excit', 'enter', 'covid', 'around', 'march', 'april', 'last', 'year', 'cours', 'excit', 'pandem', 'would', 'excit', 'trigger', 'brain', 'move', 'direct', 'understand', 'point', 'time', 'major', 'half', 'mayb', 'human', 'popul', 'glu', 'screen', 'anchor', 'insid', 'home', 'includ', 'billion', 'young', 'peopl', 'around', 'world', 'school']"
2587,"['think', 'point', 'time', 'becam', 'abundantli', 'whatev', 'meta', 'go', 'extens', 'realiti', 'gonna', 'spend', 'life', 'virtual', 'space', 'phone']"
2588,"['think', 'soon', 'gonna', 'display', 'everywher']"
2589,"['gonna', 'display']"
2590,"['autonom', 'vehicl']"
2591,"['gonna', 'display', 'plane']"
2592,"['gonna', 'display', 'everywher']"
2593,"['go', 'manifest', 'exist', 'life']"
2594,"['immers', 'virtual', 'space']"
2595,"['think', 'said', 'talk', 'plank', 'podcast', 'year', 'evolut', 'internet', 'essenti', 'next', 'frontier', 'human', 'experi', 'internet', 'mean', 'paradigm', 'shift', 'human', 'behavior']"
2596,"['specif', 'think', 'realli', 'import', 'fact', 'go', 'manifest', 'exist', 'person', 'charact', 'aspir', 'desir', 'go', 'manifest', 'littl', 'avatar', 'around', 'virtual', 'world', 'beauti', 'even', 'gonna', 'ident']"
2597,"['human', 'be', 'real', 'life', 'multipl', 'entiti', 'univers']"
2598,"['open', 'mani', 'possibl']"
2599,"['avatar', 'person', 'night']"
2600,['avatar']
2601,"['second', 'person', 'morn']"
2602,"['could', 'probabl', 'multipl', 'job']"
2603,"['think', 'whole', 'notion', 'live', 'gonna', 'gonna']"
2604,"['gonna', 'chang', 'gonna', 'matthew', 'live', 'live', 'live', 'real', 'life', 'talk', 'live', 'roblox', 'univers', 'inter', 'interrupt', 'ident', 'run', 'multipl', 'virtual', 'space', 'blockchain']"
2605,"['thing', 'go', 'chang', 'morph', 'complet', 'world']"
2606,"['lastli', 'mean', 'gonna', 'open', 'whole', 'ecosystem']"
2607,['servic']
2608,"['everi', 'industri', 'around', 'world', 'everi', 'industri', 'around', 'world', 'gonna', 'impact', 'emerg', 'univers', 'go', 'rethink', 'exist', 'matter', 'mean', 'think', 'anywher', 'cours', 'consum', 'product', 'entertain', 'media', 'health', 'financi', 'servic']"
2609,"['mean', 'provid', 'financi', 'servic', 'avatar', 'mean', 'custom', 'relationship', 'manag', 'avatar', 'someon', 'even', 'look', 'real', 'pseudo', 'name', 'email', 'address']"
2610,['wallet']
2611,"['right', 'thing', 'go', 'morph', 'chang']"
2612,"['think', 'fascin', 'unknown', 'beauti']"
2613,"['think', 'mani', 'definit', 'moment']"
2614,"['everyon', 'around', 'world', 'start', 'creat', 'interpret', 'mean']"
2615,"['say', 'best', 'predict', 'futur', 'invent']"
2616,"['tri', 'focu', 'effort', 'super', 'social', 'invent', 'creat', 'futur', 'believ']"
2617,['believ']
2618,"['amaz', 'incred', 'compani', 'know', 'gonna', 'touch', 'upon', 'today', 'build', 'underli', 'technolog', 'fundament', 'infrastructur', 'mind', 'blow', 'think', 'built', 'come', 'year', 'grate', 'opportun', 'start', 'tap', 'thing']"
2619,"['know', 'podcast']"
2620,['absolut']
2621,"['quit', 'year', 'know', 'look', 'back', 'know', 'think', 'think', 'answer', 'might', 'obviou', 'know', 'mayb', 'mayb', 'come', 'someth', 'differ', 'feel', 'like', 'sinc', 'give', 'first']"
2622,"['know', 'term', 'look', 'back', 'twenti', 'twenti', 'defin', 'moment', 'meta']"
2623,"['great', 'question']"
2624,"['know', 'think']"
2625,"['would', 'defin', 'moment', 'believ', 'year']"
2626,"['populist', 'defin', 'moment', 'would', 'refer', 'introduct', 'facebook', 'brand', 'name', 'meta']"
2627,"['reason', 'believ', 'defin', 'moment', 'think', 'realli', 'took', 'convers', 'strat']"
2628,"['took', 'place', 'technolog', 'media', 'outlet', 'cover', 'entrepreneur', 'creator', 'took', 'complet', 'public', 'convers', 'discours', 'trillion', 'dollar', 'almost', 'compani', 'chang', 'name', 'meta']"
2629,"['think', 'realli', 'contribut', 'especi', 'public', 'compani', 'level']"
2630,"['think', 'public', 'compani', 'start', 'attent', 'also', 'public', 'regard', 'peopl']"
2631,"['regular', 'peopl', 'everyday', 'consum', 'internet']"
2632,"['realli', 'start', 'wait']"
2633,"['meta', 'say', 'go', 'think', 'downsid', 'suddenli', 'creat', 'percept', 'facebook', 'meta']"
2634,"['also', 'meta', 'someth', 'access', 'goggl', 'headset']"
2635,"['kind', 'clearli', 'say', 'continu', 'argu', 'devic', 'someth', 'access', 'certain', 'devic']"
2636,"['meta', 'complet', 'devic', 'agnost']"
2637,"['think', 'kind', 'defin', 'moment']"
2638,['think']
2639,"['realli', 'interest', 'defin', 'moment', 'opinion', 'roblox']"
2640,"['think', 'roblox', 'go', 'public', 'realli', 'gene', 'wind', 'defin', 'moment']"
2641,"['say', 'bullish', 'roblox', 'platform']"
2642,"['say', 'build', 'whole', 'compani', 'focus', 'robot', 'stage']"
2643,"['say', 'start', 'term', 'concept', 'year', 'half', 'first', 'thought', 'leader', 'roblox', 'publicli', 'privat', 'compani', 'four', 'billion', 'dollar', 'valuat']"
2644,"['fast', 'forward', 'march', 'twenti', 'twenti', 'roblox', 'direct', 'list', 'roblox', 'trade', 'sixti', 'seventi', 'billion', 'market']"
2645,"['roblox', 'essenti', 'introduc', 'concept', 'consist', 'meta', 'platform', 'realli', 'unifi', 'environ', 'build', 'launch', 'monet', 'massiv', 'larg', 'scale', 'three', 'game', 'world', 'also', 'access', 'gener']"
2646,"['fundament', 'roblox', 'also', 'sort', 'consist', 'meta', 'platform']"
2647,"['also', 'internet', 'homepag', 'gener', 'user', 'internet']"
2648,"['young', 'peopl', 'around', 'world', 'think', 'point', 'time', 'eighti', 'percent', 'north', 'american', 'popul', 'thirteen', 'roblox', 'platform']"
2649,"['summar', 'think', 'defin', 'moment', 'march', 'april', 'year', 'roblox', 'directli', 'list', 'stay', 'becom', 'publicli', 'trade', 'compani', 'everyon', 'realli', 'start', 'attent', 'matter', 'facebook', 'chang', 'name', 'coupl', 'month', 'realli', 'creat', 'much', 'wider', 'discours', 'especi', 'public', 'compani', 'wider', 'global', 'popul']"
2650,"['obvious', 'obviou', 'go', 'facebook', 'even', 'took', 'second', 'answer', 'gonna', 'come', 'back', 'roblox', 'list']"
2651,"['three', 'four', 'probabl', 'good', 'know', 'sinc', 'took']"
2652,"['think', 'know', 'look', 'roblox', 'recent', 'earn', 'report']"
2653,"['also', 'like', 'novemb', 'stat']"
2654,"['think', 'encourag', 'number', 'dive', 'roblox', 'second', 'deepli', 'engag', 'everyon', 'includ', 'thought', 'would', 'fall']"
2655,"['fall', 'cliff', 'would', 'definit', 'normal', 'degre', 'twenti', 'twenti', 'twenti', 'twenti']"
2656,"['know', 'econom', 'reopen', 'west', 'push', 'ahead']"
2657,"['light', 'tunnel', 'pandem', 'mani', 'market']"
2658,"['obvious', 'littl', 'flux', 'right', 'know', 'sign', 'say', 'peopl', 'gonna', 'back', 'normal', 'life']"
2659,"['roblox', 'gonna', 'neg', 'peopl', 'back']"
2660,"['encourag', 'actual', 'averag', 'time', 'spent', 'daili', 'activ', 'user', 'actual', 'kept', 'go']"
2661,"['even', 'even', 'reopen', 'peopl', 'quot', 'unquot', 'go', 'back', 'normal']"
2662,"['encourag', 'sign', 'seen', 'meta', 'becom', 'entrench', 'normal', 'pass', 'function', 'abl', 'social', 'physic']"
2663,"['know', 'look', 'number', 'novemb', 'octob', 'last', 'quarter']"
2664,"['know', 'basic', 'averag', 'daili', 'activ', 'user', 'roblox', 'spend', 'three', 'entir', 'day', 'month', 'platform']"
2665,"['seventi', 'hour', 'month']"
2666,['amaz']
2667,"['think', 'mani', 'hour', 'month', 'much', 'thing', 'world']"
2668,"['start', 'think', 'amount', 'engag', 'platform', 'sustain', 'grow', 'even', 'know', 'neg', 'pressur', 'talk']"
2669,"['encourag', 'sign', 'seen']"
2670,"['real', 'thing']"
2671,"['real', 'demand', 'virtual', 'social']"
2673,"['gonna', 'leg', 'beyond', 'physic', 'need', 'terribl', 'pandem', 'pandem']"
2674,['part']
2675,"['thing', 'mention', 'know', 'take', 'back', 'financi', 'market', 'mario', 'last', 'episod', 'fantast', 'list', 'unit', 'state', 'ticker', 'meta']"
2676,"['mean', 'obvious', 'benefit', 'facebook', 'chang', 'name', 'think', 'water', 'moment', 'know', 'etf', 'come', 'like']"
2677,"['know', 'realli', 'help', 'shift', 'narr', 'realli', 'attract', 'attent']"
2678,"['think', 'also', 'moment', 'meta', 'well', 'know', 'give', 'investor', 'someth', 'lynch', 'know', 'realli', 'kind', 'know', 'know', 'kinda', 'look', 'benchmark', 'go', 'forward']"
2679,"['thought', 'also', 'realli', 'import', 'moment']"
2680,"['hundr', 'percent']"
2681,"['know', 'anecdot', 'support', 'said', 'matthew', 'rememb', 'talk', 'friend', 'mine', 'earlier', 'around', 'januari', 'februari']"
2682,"['base', 'northeast', 'told', 'final', 'took', 'kid']"
2683,"['kid', 'went', 'outsid', 'playground']"
2684,"['snowi', 'imagin', 'know', 'northeast', 'januari', 'februari']"
2685,"['outsid', 'would', 'imagin', 'covid']"
2687,"['famili', 'outsid', 'told', 'fifteen', 'minut', 'playground', 'kid', 'think', 'use', 'seven', 'seven', 'told', 'know', 'mommi', 'back', 'home', 'wanna']"
2688,"['wanna', 'roblox']"
2689,"['convers', 'around', 'peopl', 'back', 'school', 'kid', 'back', 'school']"
2690,"['everyth', 'back', 'normal']"
2691,"['gonna', 'massiv', 'drop', 'usag']"
2692,"['quot', 'sort', 'stori', 'friend', 'realli', 'articul', 'gonna', 'happen']"
2693,"['happen', 'covid', 'acceler', 'meta', 'emerg']"
2694,"['whole', 'gener', 'young', 'peopl', 'million', 'million', 'million', 'peopl', 'around', 'world', 'realiti', 'never', 'go', 'back']"
2695,"['paradigm', 'shift', 'alreadi', 'happen']"
2696,"['creat', 'better', 'world', 'young', 'peopl', 'manifest', 'best', 'abil', 'real', 'world', 'merg', 'togeth', 'think', 'meta', 'success', 'connect', 'real', 'life', 'make', 'sure', 'lose', 'human', 'touch', 'human', 'connect', 'human', 'ident', 'critic', 'human', 'surviv', 'amplifi', 'ultim', 'meta', 'know', 'could']"
2697,"['lastli', 'someon', 'base', 'columbu', 'ohio', 'appar', 'twenti', 'forti', 'nine', 'know', 'readi', 'player']"
2698,['happen']
2699,"['envis', 'futur', 'world', 'dystopian', 'envis', 'futur', 'world', 'utopia', 'believ', 'meta', 'place']"
2700,"['realli', 'take', 'realli', 'take', 'signal', 'compani', 'like', 'build', 'sort', 'real', 'life', 'univers', 'connect', 'activ', 'real', 'world']"
2701,"['think', 'thing', 'need', 'built', 'togeth', 'need', 'make', 'sure', 'alien', 'ourself', 'real', 'life', 'real', 'life', 'part', 'human', 'continu', 'part', 'human']"
2702,"['also', 'columbu', 'ohio', 'also', 'place', 'seven', 'hundr', 'fifti', 'day', 'sinc', 'ohio', 'state', 'michigan']"
2703,"['sorri', 'think']"
2704,['know']
2705,"['know', 'think', 'thing', 'peopl', 'tri', 'wrap', 'head', 'around', 'know', 'definit', 'meta', 'broad']"
2706,"['right', 'internet', 'liter', 'everyth']"
2707,"['know', 'term', 'dollar']"
2708,"['realli', 'stake', 'know', 'market', 'size', 'forecast', 'know', 'put', 'eight', 'hundr', 'billion', 'dollar', 'number']"
2709,"['sweeney', 'say', 'could', 'trillion']"
2710,"['matt', 'paul', 'said', 'meta', 'advers', 'economi', 'could']"
2711,"['believ', 'fifteen', 'thirti', 'trillion', 'dollar', 'twenti']"
2712,['know']
2713,"['decad', 'number', 'huge']"
2714,"['think', 'know', 'underscor', 'scope', 'go']"
2715,['right']
2716,"['goe', 'back', 'definit']"
2717,"['right', 'experi', 'anywher', 'close', 'number']"
2718,"['experi', 'whether', 'look', 'today', 'year', 'whatev', 'know', 'vision', 'number', 'come', 'scope']"
2719,['know']
2720,"['take', 'concept', 'appli', 'differ', 'busi', 'talk', 'know', 'whether', 'softwar', 'avatar', 'whether', 'whether', 'know', 'peopl', 'build', 'experi', 'bring', 'creator', 'economi', 'talk', 'use']"
2721,"['right', 'thing', 'togeth', 'collect', 'creat', 'valu', 'creat', 'economi']"
2722,"['get', 'excit', 'know', 'back', 'definit', 'know', 'number', 'huge', 'broad', 'base', 'trend', 'movement', 'go']"
2723,"['hundr', 'percent']"
2724,"['think', 'given', 'possibl', 'reimagin', 'mani', 'industri', 'matthew', 'around', 'world']"
2725,"['said', 'earlier', 'everi', 'industri', 'go', 'imagin', 'mean', 'futur', 'meta', 'exist']"
2726,"['think', 'respect', 'think', 'today', 'peopl', 'talk']"
2727,"['think', 'bloomberg', 'research', 'done', 'talk', 'eight', 'hundr', 'billion']"
2728,"['think', 'still', 'realm', 'opinion', 'sort', 'entertain', 'adjac', 'servic', 'game', 'forth']"
2729,"['think', 'talk', 'meta', 'realli', 'evolut', 'internet', 'realli', 'like', 'go', 'back', 'twenti', 'five', 'year', 'ask', 'hear', 'peopl', 'say', 'internet', 'gonna']"
2730,"['gonna', 'realli', 'check']"
2731,"['think', 'definit', 'still', 'skeptic', 'around', 'world']"
2732,['natur']
2733,"['obvious', 'skeptic', 'around', 'meta', 'talk', 'internet']"
2734,['okay']
2735,"['gonna', 'three', 'stuff']"
2736,"['gonna', 'matter', 'much', 'much', 'subscrib', 'world', 'could', 'introduc', 'trillion', 'trillion', 'dollar', 'opportun', 'would', 'impact', 'essenti', 'almost', 'everi', 'econom', 'activ', 'happen', 'around', 'world']"
2737,['absolut']
2738,"['mean', 'look', 'internet', 'everi', 'industri', 'revolution', 'internet', 'everi', 'industri', 'revolution', 'mobil', 'cloud']"
2740,"['thing', 'social', 'meta', 'versu', 'next', 'tech', 'platform', 'gonna', 'revolution', 'industri', 'compani', 'interact', 'consum', 'across', 'board', 'know', 'excit', 'go', 'everywher']"
2741,"['dive', 'dive', 'know', 'know', 'first', 'episod', 'kinda', 'primer', 'meta', 'know', 'could']"
2742,"['podcast', 'avail', 'appl', 'spotifi', 'bloomberg', 'termin', 'know', 'back', 'listen', 'kind', 'overview', 'gave', 'player', 'thought', 'good', 'opportun', 'come', 'back', 'take', 'look', 'kind', 'know', 'advanc', 'meta', 'twenti', 'twenti', 'drive', 'develop', 'drive', 'toward', 'vision']"
2743,"['obvious', 'leader', 'podcast', 'recent', 'week', 'know', 'anyon', 'particular', 'come', 'mind', 'wanna', 'call']"
2745,"['think', 'happen', 'world', 'startup', 'corpor', 'definit', 'import', 'highlight', 'compani', 'opinion', 'build', 'realli', 'underli', 'technolog', 'ideal', 'open', 'univers', 'interoper', 'connect', 'among', 'platform']"
2746,"['compani', 'think', 'worth', 'call', 'term', 'underli', 'platform', 'mind', 'know', 'cours', 'roblox', 'consist', 'platform', 'built', 'gener', 'creator', 'gener', 'consum', 'rush', 'brand', 'compani', 'develop', 'come', 'robust', 'platform']"
2747,"['think', 'game', 'collect', 'properti', 'fortnit', 'could', 'becom', 'platform', 'cours', 'unreal', 'engin', 'know', 'arguabl', 'advanc', 'game', 'engin', 'elder', 'look', 'recent', 'accomplish', 'matrix', 'experi', 'creat', 'realli', 'realli', 'inspir', 'mind', 'boggl', 'head']"
2748,['right']
2749,"['type', 'virtual', 'environ', 'avail', 'univers', 'roam', 'around', 'peopl', 'avatar']"
2750,"['uniti', 'make', 'step', 'store']"
2751,"['cours', 'profound', 'game', 'engin', 'success', 'mobil', 'develop', 'cours', 'facebook', 'transit', 'meta', 'facebook', 'realiti', 'lab', 'microsoft', 'nvidia', 'think', 'enterpris', 'level', 'go', 'realli', 'import', 'player', 'matter']"
2752,"['microsoft', 'also', 'xbox', 'interest', 'slowli', 'year']"
2753,"['go', 'connect', 'meta', 'first', 'convers']"
2754,"['video', 'although', 'though', 'enterpris', 'level']"
2755,"['believ', 'distribut', 'platform', 'game', 'cloud', 'call', 'forc']"
2756,"['would', 'surpris', 'next', 'coupl', 'year', 'gonna', 'hear', 'nvidia', 'sort', 'consum', 'meta', 'go', 'introduc']"
2757,"['know', 'watch']"
2758,"['think', 'brent', 'side', 'definit', 'wanna', 'call', 'specif', 'know', 'nike', 'launch', 'brand', 'world', 'roblox', 'show', 'think', 'activ', 'think', 'definit', 'brand', 'worth', 'mention', 'parallel', 'also', 'acquir', 'creator', 'studio', 'call', 'artifact']"
2759,['think']
2760,"['believ', 'money', 'mouth']"
2761,"['think', 'inspir', 'consum', 'brand', 'like', 'nike', 'make', 'type', 'invest', 'platform', 'like', 'robo', 'acquir', 'compani']"
2762,"['think', 'go', 'lead', 'follow', 'activ', 'consum', 'brand', 'tell', 'see', 'super', 'social']"
2763,"['absolut', 'agre']"
2764,"['know', 'coupl', 'point', 'make']"
2765,"['mention', 'nvidia']"
2766,"['interest', 'think', 'peopl', 'still', 'think', 'nvidia', 'compani', 'total', 'fair', 'bulk', 'busi', 'come', 'meta', 'nvidia', 'relev', 'make', 'gpu', 'know', 'help', 'meta']"
2767,"['know', 'look', 'softwar', 'stack', 'build']"
2768,"['look', 'potenti', 'mention', 'build', 'consum', 'meta', 'platform']"
2769,"['know', 'hood', 'gpu']"
2771,"['realli', 'excit', 'nvidia', 'come']"
2772,"['know', 'also', 'wanna', 'know', 'give', 'littl', 'local', 'flare', 'hong', 'kong', 'greater', 'china', 'region']"
2773,"['look', 'tencent', 'know', 'noth', 'realli', 'happen']"
2774,"['call', 'broadli', 'interact', 'entertain', 'space', 'without', 'tencent', 'tentacl', 'within', 'know', 'largest', 'investor', 'epic', 'game', 'obvious', 'know', 'drive', 'invest']"
2775,"['investor', 'roblox']"
2776,"['also', 'initi', 'intern', 'intern', 'game', 'studio', 'meta', 'studio']"
2777,"['clearli', 'gonna', 'togeth', 'someth', 'quit', 'interest']"
2778,"['know', 'talk', 'length', 'opportun', 'virtual', 'concert', 'tencent', 'music', 'list', 'affili']"
2779,"['subsidiari', 'tencent']"
2780,"['alreadi', 'know', 'arriv']"
2781,"['cloud', 'villag', 'alreadi', 'push', 'ahead', 'virtual', 'concert', 'actual', 'much', 'rapidli', 'western', 'compani', 'alreadi']"
2782,"['know', 'alreadi', 'kind', 'bring', 'meta', 'like', 'experi', 'consum', 'today']"
2783,"['cool', 'thing', 'happen', 'asia', 'china', 'look', 'korea', 'know', 'neighbor', 'spun']"
2784,"['know', 'meta', 'app']"
2785,"['coupl', 'compet', 'right']"
2786,"['rais', 'money', 'outsid', 'investor', 'spin', 'separ', 'telecom', 'invest', 'group', 'know', 'basic', 'said', 'everi', 'invest', 'gonna', 'make', 'advers', 'compani', 'go', 'forward']"
2787,"['ton', 'ton', 'asian', 'side', 'well']"
2788,"['realli', 'excit']"
2789,"['know', 'know']"
2790,"['know', 'focu', 'obvious', 'went', 'facebook', 'meta', 'went', 'tencent', 'analyst', 'call', 'earn', 'call', 'right', 'name', 'chang', 'know', 'think', 'analyst', 'call', 'need', 'come', 'back', 'listen', 'podcast', 'understand', 'meta', 'versu']"
2791,"['know', 'think', 'game', 'platform', 'headset', 'lose', 'nuanc', 'understand', 'think', 'brought', 'tabl', 'know', 'think', 'prolif', 'tencent', 'know', 'anticip', 'chang', 'consum', 'onlin', 'entertain', 'interact', 'entertain', 'forefront', 'last', 'coupl', 'decad', 'know', 'gonna', 'forc', 'reckon', 'meta', 'evolv']"
2792,"['know', 'think', 'thing', 'talk', 'know', 'crypto', 'bro']"
2793,"['time', 'dial', 'realli', 'attent', 'know', 'talk', 'converg', 'trend', 'blockchain', 'meta', 'someth', 'question']"
2794,"['someth', 'question']"
2795,"['realli', 'import', 'kind', 'dissect', 'know', 'first', 'happi', 'follow']"
2796,"['blockchain', 'emerg', 'technolog', 'peopl', 'peopl', 'like', 'call', 'three', 'like', 'call', 'decentr']"
2797,"['definit', 'meta', 'view', 'technolog', 'within', 'meta', 'chang', 'twenti', 'twenti', 'podcast']"
2798,['yeah']
2799,"['think', 'look', 'start', 'blockchain']"
2800,"['mind', 'blockchain', 'realli', 'sort', 'financi', 'piec', 'internet']"
2801,"['realli', 'give', 'stake', 'ownership', 'digit', 'asset']"
2802,"['could', 'insid', 'game', 'could', 'piec', 'artwork', 'could', 'music', 'piec']"
2803,"['realli', 'think', 'ultim', 'anyth', 'internet', 'financi']"
2804,"['think', 'excit']"
2805,"['give', 'sens', 'ownership', 'give', 'stake', 'wealth', 'base', 'digit', 'asset']"
2806,"['realli', 'realli', 'profound']"
2807,"['said', 'mind', 'necessarili', 'mean']"
2808,"['think', 'profoundli']"
2809,"['profoundli', 'internet', 'infrastructur']"
2810,"['today', 'know', 'echo', 'peopl', 'like', 'other', 'say', 'first', 'gener', 'read']"
2811,"['second', 'gener', 'read', 'write', 'produc', 'content', 'ultim', 'becam', 'ownership', 'central', 'platform', 'like', 'know', 'platform', 'like', 'facebook', 'instagram', 'tiktok', 'youtub', 'forth']"
2812,"['think', 'move', 'kind', 'third', 'gener', 'dub', 'three', 'realli', 'give', 'everyday', 'user', 'everyday', 'creator', 'abil', 'piec', 'internet', 'content', 'creat']"
2813,"['mind', 'profound', 'implic', 'economi', 'abil', 'peopl', 'creat', 'type', 'career', 'job', 'wealth', 'creation', 'prospect']"
2814,"['believ', 'sort', 'financi', 'central', 'digit', 'asset', 'go', 'connect', 'directli', 'believ', 'go', 'meta', 'opportun', 'meta', 'environ', 'part', 'immers', 'three', 'multiplay', 'world', 'environ', 'gain', 'concert', 'forth', 'immers', 'live', 'avatar', 'multipl', 'ident']"
2815,"['definit', 'go', 'connect']"
2816,"['think', 'three', 'financi', 'commerci', 'digit', 'asset', 'goe', 'beyond']"
2817,"['think', 'gonna', 'element', 'directli', 'correl', 'univers', 'gonna', 'element']"
2818,"['think', 'mind', 'free', 'third', 'gener', 'internet']"
2820,"['think', 'distinct', 'concept', 'moment', 'mind']"
2821,"['realli', 'correl', 'leav', 'togeth', 'profound', 'implic', 'opportun', 'paradigm', 'shift', 'gonna', 'human', 'behavior']"
2822,"['total', 'agre', 'thing', 'come', 'convers', 'investor']"
2823,"['know', 'soon', 'think', 'blockchain', 'think', 'interoper', 'bring', 'abl', 'bring', 'element', 'avatar', 'differ', 'experi']"
2824,"['peopl', 'whether', 'understand', 'zeitgeist', 'think', 'interoper', 'achiev']"
2825,['blockchain']
2826,"['know', 'think', 'import', 'make', 'point', 'case']"
2827,"['right', 'technolog', 'decis', 'enabl', 'busi']"
2828,"['busi', 'decis', 'first', 'interoper', 'talk', 'craig', 'roblox', 'episod']"
2829,"['right', 'know', 'point', 'today', 'want', 'enabl', 'interoper']"
